[1, -599][DEBUG] 出怪种子: 0x0D7FA4B1
[1, -599][DEBUG] 阳光: 8000, 快, 0f, SL次数: 0 [17:37]
[1, -599][DEBUG] 出怪种子: 0x13AAA2CF
[1, -599][DEBUG] 阳光: 9915, 慢, 2400f, SL次数: 0 [18:31]
[1, -599][DEBUG] 阳光: 9915, 慢, 2402f, SL次数: 0 [18:31]
[1, -599][DEBUG] 阳光: 9990, 白, 2404f, SL次数: 0 [18:31]
[1, -599][DEBUG] 阳光: 9990, 变, 2406f, SL次数: 0 [18:31]
[1, -599][DEBUG] 阳光: 9990, 变, 2408f, SL次数: 0 [18:31]
[1, -599][DEBUG] 阳光: 9940, 白, 2410f, SL次数: 0 [18:31]
[1, -599][DEBUG] 阳光: 9915, 变, 2412f, SL次数: 0 [18:31]
[1, -599][DEBUG] 阳光: 9965, 慢, 2414f, SL次数: 0 [18:31]
[1, -599][DEBUG] 阳光: 9890, 慢, 2416f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 白, 2418f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9915, 快, 2420f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9890, 白, 2422f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 变, 2424f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 变, 2426f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 快, 2428f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 快, 2430f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 变, 2432f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9915, 慢, 2434f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9940, 白, 2436f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 慢, 2438f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9815, 快, 2440f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 白, 2442f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 慢, 2444f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9815, 变, 2446f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9915, 快, 2448f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 白, 2450f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 慢, 2452f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9990, 慢, 2454f, SL次数: 0 [18:32]
[1, -599][DEBUG] 阳光: 9815, 白, 2456f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 快, 2458f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 白, 2460f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9915, 慢, 2462f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 白, 2464f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 白, 2466f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9890, 白, 2468f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9915, 快, 2470f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 慢, 2472f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 慢, 2474f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9915, 慢, 2476f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 快, 2478f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 快, 2480f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9890, 变, 2482f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 快, 2484f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 快, 2486f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 慢, 2488f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9890, 变, 2490f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9915, 快, 2492f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 变, 2494f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9940, 白, 2496f, SL次数: 0 [18:33]
[1, -599][DEBUG] 阳光: 9990, 白, 2498f, SL次数: 0 [18:33]
[1, -599][DEBUG] 炮HP={1-5: 288, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 311, 快: 356, 慢: 256, 白: 327} 预计 21:24 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0xD4ECE34E
[1, -599][DEBUG] 阳光: 9915, 快, 2500f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9940, 白, 2502f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 白, 2504f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 白, 2506f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9915, 变, 2508f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 变, 2510f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9940, 变, 2512f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9815, 快, 2514f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9890, 快, 2516f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9890, 白, 2518f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 快, 2520f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9915, 变, 2522f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 慢, 2524f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 变, 2526f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 快, 2528f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 快, 2530f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9915, 慢, 2532f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 快, 2534f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 白, 2536f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9915, 变, 2538f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9915, 变, 2540f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 慢, 2542f, SL次数: 0 [18:34]
[1, -599][DEBUG] 阳光: 9990, 快, 2544f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9890, 白, 2546f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9990, 快, 2548f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9890, 快, 2550f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9915, 慢, 2552f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9990, 快, 2554f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9890, 变, 2556f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9915, 变, 2558f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9940, 白, 2560f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9990, 白, 2562f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9915, 快, 2564f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9990, 变, 2566f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9990, 变, 2568f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9990, 慢, 2570f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9940, 慢, 2572f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9940, 快, 2574f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9890, 快, 2576f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9890, 快, 2578f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9990, 白, 2580f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9915, 慢, 2582f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9815, 慢, 2584f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9990, 慢, 2586f, SL次数: 0 [18:35]
[1, -599][DEBUG] 阳光: 9990, 快, 2588f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 快, 2590f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 快, 2592f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9890, 快, 2594f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9890, 快, 2596f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 白, 2598f, SL次数: 0 [18:36]
[1, -599][DEBUG] 炮HP={1-5: 288, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 322, 快: 376, 慢: 265, 白: 337} 预计 21:24 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0x489C482B
[1, -599][DEBUG] 阳光: 9990, 白, 2600f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 变, 2602f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 快, 2604f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9915, 快, 2606f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9890, 白, 2608f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 变, 2610f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 慢, 2612f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9940, 白, 2614f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 白, 2616f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9915, 白, 2618f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9915, 变, 2620f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 慢, 2622f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9940, 变, 2624f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 变, 2626f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9815, 快, 2628f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9915, 慢, 2630f, SL次数: 0 [18:36]
[1, -599][DEBUG] 阳光: 9990, 变, 2632f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9990, 慢, 2634f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9990, 白, 2636f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9890, 快, 2638f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9890, 白, 2640f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9990, 白, 2642f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9915, 变, 2644f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9865, 慢, 2646f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9840, 快, 2648f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9990, 快, 2650f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9890, 变, 2652f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9940, 变, 2654f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9940, 快, 2656f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9890, 慢, 2658f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9990, 白, 2660f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9990, 慢, 2662f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9990, 快, 2664f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9990, 变, 2666f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9940, 变, 2668f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9790, 白, 2670f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9990, 变, 2672f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9990, 白, 2674f, SL次数: 0 [18:37]
[1, -599][DEBUG] 阳光: 9915, 慢, 2676f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 变, 2678f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 慢, 2680f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 慢, 2682f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 快, 2684f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9815, 变, 2686f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9915, 变, 2688f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9815, 快, 2690f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 慢, 2692f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 快, 2694f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9890, 快, 2696f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 快, 2698f, SL次数: 0 [18:38]
[1, -599][DEBUG] 炮HP={1-5: 288, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 337, 快: 389, 慢: 276, 白: 348} 预计 21:24 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0x99963C26
[1, -599][DEBUG] 阳光: 9890, 白, 2700f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 慢, 2702f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 快, 2704f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9890, 白, 2706f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 快, 2708f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 白, 2710f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9890, 慢, 2712f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9815, 变, 2714f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 快, 2716f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9915, 快, 2718f, SL次数: 0 [18:38]
[1, -599][DEBUG] 阳光: 9990, 慢, 2720f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 快, 2722f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 慢, 2724f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 慢, 2726f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 白, 2728f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9915, 变, 2730f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9940, 白, 2732f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 白, 2734f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 快, 2736f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9915, 慢, 2738f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 变, 2740f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9915, 慢, 2742f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9815, 白, 2744f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 慢, 2746f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9940, 快, 2748f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 变, 2750f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 快, 2752f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 慢, 2754f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9915, 快, 2756f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9890, 白, 2758f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 快, 2760f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 慢, 2762f, SL次数: 0 [18:39]
[1, -599][DEBUG] 阳光: 9990, 白, 2764f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9915, 变, 2766f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9915, 快, 2768f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9890, 变, 2770f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9915, 白, 2772f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9990, 变, 2774f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9990, 白, 2776f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9990, 慢, 2778f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9990, 变, 2780f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9915, 快, 2782f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9890, 白, 2784f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9915, 变, 2786f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9815, 白, 2788f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9890, 快, 2790f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9990, 变, 2792f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9990, 白, 2794f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9990, 快, 2796f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9990, 白, 2798f, SL次数: 0 [18:40]
[1, -599][DEBUG] 炮HP={1-5: 288, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 347, 快: 403, 慢: 287, 白: 363} 预计 21:24 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0x7E61B0CC
[1, -599][DEBUG] 阳光: 9990, 白, 2800f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9890, 白, 2802f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9990, 变, 2804f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9940, 白, 2806f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9915, 快, 2808f, SL次数: 0 [18:40]
[1, -599][DEBUG] 阳光: 9990, 快, 2810f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9990, 慢, 2812f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9990, 变, 2814f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9940, 慢, 2816f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9990, 快, 2818f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9915, 变, 2820f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9940, 白, 2822f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9915, 快, 2824f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9990, 白, 2826f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9915, 慢, 2828f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9990, 白, 2830f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9915, 白, 2832f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9990, 白, 2834f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9990, 慢, 2836f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9990, 白, 2838f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9915, 快, 2840f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9890, 快, 2842f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9990, 快, 2844f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9890, 慢, 2846f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9940, 白, 2848f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9915, 变, 2850f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9915, 变, 2852f, SL次数: 0 [18:41]
[1, -599][DEBUG] 阳光: 9940, 慢, 2854f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9940, 快, 2856f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9990, 白, 2858f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9915, 白, 2860f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9990, 快, 2862f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9890, 快, 2864f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9990, 快, 2866f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9915, 白, 2868f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9990, 快, 2870f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9815, 变, 2872f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9990, 白, 2874f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9915, 慢, 2876f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9990, 白, 2878f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9915, 快, 2880f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9990, 慢, 2882f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9940, 变, 2884f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9915, 变, 2886f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9940, 白, 2888f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9990, 慢, 2890f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9990, 慢, 2892f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9990, 变, 2894f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9815, 白, 2896f, SL次数: 0 [18:42]
[1, -599][DEBUG] 阳光: 9890, 变, 2898f, SL次数: 0 [18:43]
[1, -599][DEBUG] 炮HP={1-5: 288, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 357, 快: 416, 慢: 297, 白: 380} 预计 21:24 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0x1FA81469
[1, -599][DEBUG] 阳光: 9940, 白, 2900f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 慢, 2902f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 白, 2904f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 白, 2906f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 变, 2908f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9915, 慢, 2910f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 慢, 2912f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 白, 2914f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9915, 变, 2916f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 快, 2918f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9890, 白, 2920f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 慢, 2922f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9940, 快, 2924f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 白, 2926f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9915, 白, 2928f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 慢, 2930f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 白, 2932f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9915, 白, 2934f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9990, 变, 2936f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9915, 快, 2938f, SL次数: 0 [18:43]
[1, -599][DEBUG] 阳光: 9915, 白, 2940f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 白, 2942f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9915, 慢, 2944f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9940, 快, 2946f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 快, 2948f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9915, 快, 2950f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9915, 白, 2952f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 白, 2954f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9915, 白, 2956f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 白, 2958f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 快, 2960f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 白, 2962f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9890, 白, 2964f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9890, 慢, 2966f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 快, 2968f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 慢, 2970f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 快, 2972f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 白, 2974f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9915, 快, 2976f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9890, 快, 2978f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 变, 2980f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9915, 快, 2982f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9990, 变, 2984f, SL次数: 0 [18:44]
[1, -599][DEBUG] 阳光: 9940, 慢, 2986f, SL次数: 0 [18:45]
[1, -599][DEBUG] 阳光: 9990, 慢, 2988f, SL次数: 0 [18:45]
[1, -599][DEBUG] 阳光: 9990, 快, 2990f, SL次数: 0 [18:45]
[1, -599][DEBUG] 阳光: 9915, 慢, 2992f, SL次数: 0 [18:45]
[1, -599][DEBUG] 阳光: 9990, 变, 2994f, SL次数: 0 [18:45]
[1, -599][DEBUG] 阳光: 9990, 白, 2996f, SL次数: 0 [18:45]
[1, -599][DEBUG] 阳光: 9990, 变, 2998f, SL次数: 0 [18:45]
[1, -599][DEBUG] 炮HP={1-5: 288, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 364, 快: 429, 慢: 308, 白: 399} 预计 21:24 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0xCCC9D710
[1, -599][DEBUG] 阳光: 9990, 白, 3000f, SL次数: 0 [18:45]
